Time_ms,com_Pos_deg,pul_Pos_deg,com_Vel_deg_per_s,pul_Vel_deg_per_s
5406,2028.2871370814416,1960.2,1014.5877046107754,940.9891777749842
5410,2032.151246187749,1963.8,1015.6548489981008,941.9422919794781
5416,2037.947320267981,1969.2,1017.253180125217,943.3926154879966
5422,2043.7456195276463,1974.6000000000001,1018.8491954211007,944.7453228764621
5425,2047.6077974313853,1978.2,1019.9106872118581,945.8204403295999
5431,2053.405811934236,1983.6000000000001,1021.5018567956483,947.2031773427375
5437,2059.2039770894903,1989.0,1023.0902244585574,948.6079231123545
5440,2063.070536749085,1992.6000000000001,1024.1478468960754,949.5037415633574
5446,2068.871150229579,1998.0,1025.7319860800812,950.841830454439
5452,2074.670873400323,2003.4,1027.313319813302,952.2585375852667
5456,2078.537993925191,2007.0,1028.3660508139146,953.1817809907841
5461,2084.3350113479814,2012.4,1029.9418056416516,954.7287959285609
5467,2090.1369840951356,2017.8,1031.5160307374183,956.0510338044116
5471,2094.012414901976,2021.4,1032.5659464489327,956.613203680425
5476,2099.8158475739897,2026.8,1034.1360533308948,958.0218303248521
5482,2105.619541861025,2032.2,1035.7033219633347,959.4305482790636
5486,2109.4889830412194,2035.8,1036.7467223053745,960.361906312678
5491,2115.2887411228935,2041.2,1038.3083082972012,961.9535529149551
5497,2121.0930848777725,2046.6000000000001,1039.868341220218,963.3194952039169
5500,2124.963986430613,2050.2000000000003,1040.9071474443704,964.1789589598086
5506,2130.772302758971,2055.6,1042.463665573048,965.4242781228165
5512,2136.576654352491,2061.0,1044.0163997910747,966.9052421123081
5515,2140.453888021045,2064.6,1045.0519349103033,967.5150197996466
5521,2146.267303602212,2070.0,1046.6025242395303,968.6723821081671
5526,2152.072258491544,2075.4,1048.1480474817001,970.2998188841791
5530,2155.9457295785023,2079.0,1049.1778293311556,971.1718389780694
5536,2161.755068938721,2084.4,1050.7200125587833,972.5485504405005
5541,2167.5614640869567,2089.8,1052.258687800579,974.0567075895706
5547,2173.37272219065,2095.2000000000003,1053.7959358386497,975.3404296549186
5550,2177.247185393879,2098.8,1054.8193570476008,976.2026366763348
5556,2183.0585462343465,2104.2000000000003,1056.3521640121562,977.5435342214817
5561,2188.8671779619895,2109.6,1057.881552051138,979.0509240366631
5567,2194.6823456682528,2115.0,1059.409630575486,980.1991023790714
5570,2198.5599399381404,2118.6,1060.4276556165644,980.9799955963801
5576,2204.3722382771407,2124.0,1061.9509320802545,982.4059301659082
